race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,1,4,4,オメガリッチマン,牡,4,60.0,高田,205.2,,2,3.5,13.7,5-5-5-4,栗東 安田,446,-2,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,2,1,1,プリモスペランツァ,牡,5,60.0,田村,205.4,1.1/2,1,3.1,13.7,4-4-4-4,栗東 中竹,500,-6,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,3,8,10,ヴラディア,牡,5,60.0,上野,205.6,1,7,19.9,13.7,2-2-2-3,美浦 小西,496,2,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,4,5,5,インディゴブラック,セ,5,60.0,小坂,205.7,1/2,6,10.0,13.7,1-1-1-1,栗東 奥村豊,512,2,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,5,2,2,インプレス,牡,5,60.0,小牧加,206.4,4,3,5.1,13.8,7-8-9-9,栗東 佐々木,526,-12,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,6,7,7,キタノブレイド,牡,5,60.0,石神深,207.2,5,4,6.4,13.8,3-2-2-2,美浦 萱野,476,4,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,7,3,3,コルドゥーン,牡,8,60.0,伴,207.9,4,8,121.9,13.9,7-6-6-6,美浦 石栗,474,12,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,8,7,8,フジフォンテ,牡,5,60.0,大江圭,208.8,5,10,163.3,13.9,10-9-8-7,美浦 粕谷,464,-4,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,9,6,6,スペキュレーター,牡,5,60.0,江田勇,210.1,8,9,146.9,14.0,6-6-7-8,美浦 伊藤伸,506,22,
202405030101,2024-06-01,東京,1,3歳以上障害未勝利,障,3000,,晴,稍,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 10頭 本賞金:790,320,200,120,79万円",10,790.0,10,8,9,ダノンジャッカル,牡,5,60.0,西谷誠,210.4,1.3/4,5,7.5,14.0,9-10-10-10,栗東 中内田,462,12,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,1,2,3,アルプスオジョー,牝,3,55.0,田辺,84.1,,1,3.6,36.0,2-2,美浦 小西,504,0,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,2,7,13,サンキャメロン,牝,3,55.0,横山武,84.4,2,2,4.5,36.1,8-4,美浦 上原博,454,6,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,3,1,2,フェレザ,牝,3,55.0,北村宏,84.5,クビ,4,6.2,36.6,1-1,美浦 伊藤大,428,-2,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,4,4,8,ミスファントム,牝,3,55.0,戸崎圭,85.0,3,7,15.0,36.7,4-4,美浦 矢野,446,-2,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,5,1,1,ハクサンマロン,牝,3,55.0,菅原明,85.2,1.1/2,5,6.3,36.9,4-4,美浦 新開,488,0,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,6,2,4,ソリッドエビデンス,牝,3,55.0,丸田,85.4,1.1/4,10,78.0,36.1,14-14,美浦 新開,436,-4,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,7,6,12,ハナチルサト,牝,3,52.0,▲長浜,85.5,クビ,6,13.1,36.6,12-12,美浦 松永康,418,-2,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,8,4,7,ゴールドタリスマン,牝,3,54.0,☆永野,85.7,1.1/2,13,210.2,37.2,6-7,美浦 稲垣,416,4,
202405030102,2024-06-01,東京,2,3歳未勝利,ダ,1400,左,晴,重,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,9,3,5,サノノリッチ,牝,3,55.0,黛,86.0,2,8,32.0,37.3,8-10,美浦 森一,410,2,
