race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,1,3,3,パーリーブラック,牡,4,60.0,草野,210.6,,8,39.6,13.0,4-4-2-2,美浦 伊坂,480,2,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,2,2,2,イクスプロージョン,牡,6,60.0,小牧加,211.0,2.1/2,1,2.0,13.0,1-1-1-1,栗東 杉山晴,480,-2,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,3,1,1,タンジェントアーク,セ,6,60.0,五十嵐,211.2,1.1/4,4,7.3,13.0,10-10-9-9,美浦 田村,432,0,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,4,6,8,ヴァレッタカズマ,牡,5,61.0,森一,211.3,3/4,2,4.8,13.0,6-7-5-4,栗東 藤野,512,0,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,5,7,9,ニシノパプルブリリ,牝,4,58.0,伴,211.7,2.1/2,3,7.3,13.0,4-5-3-3,美浦 矢野,480,0,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,6,4,4,ヤップヤップヤップ,牡,8,60.0,江田勇,212.1,2.1/2,7,34.6,13.1,9-9-8-6,美浦 宗像,460,8,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,7,8,12,レディステディゴー,牡,6,60.0,難波,212.2,3/4,5,8.9,13.1,8-8-7-6,栗東 中村,516,8,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,8,5,5,プラチナドリーム,牡,5,60.0,黒岩,212.5,1.3/4,10,61.9,13.1,3-3-5-6,栗東 平田,476,2,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,9,7,10,テイエムナイスラン,牡,5,60.0,大江圭,213.7,7,6,17.3,13.2,2-2-4-4,美浦 石栗,534,0,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,10,6,7,スカイテラス,牡,7,60.0,石神深,215.6,大,11,80.0,13.3,12-12-11-11,美浦 和田郎,486,-4,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,11,5,6,サクラトップラン,牝,5,58.0,中村,216.5,5,12,91.2,13.3,11-11-10-10,栗東 中尾,468,4,
202404040101,2024-10-05,新潟,1,3歳以上障害OP,障,3250,,曇,稍,"4回 新潟 1日目 障害３歳以上 オープン       (混) 別定 12頭 本賞金:1350,540,340,200,135万円",12,1350.0,,8,11,クリノクオン,牡,4,60.0,上野,,,9,56.9,,6-6,美浦 伊藤伸,454,-4,中止
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,1,6,8,ダテミカヅキ,牡,2,56.0,荻野極,113.5,,5,8.6,38.4,2-2-1-1,栗東 西園翔,456,-2,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,2,8,12,ハルノアラシ,牡,2,55.0,☆横山琉,114.1,3.1/2,3,5.3,38.5,7-6-5-3,美浦 相沢,512,-6,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,3,7,10,ドーバーブライト,牡,2,56.0,丹内,114.5,2.1/2,1,2.4,39.1,10-10-3-3,美浦 西田,502,8,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,4,4,4,チュラビックタイム,牡,2,56.0,斎藤,114.6,クビ,10,87.2,38.7,8-7-6-6,美浦 斎藤誠,472,-6,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,5,3,3,ロックウイズユー,牡,2,53.0,▲橋木,115.0,2.1/2,2,5.2,39.5,3-3-3-3,栗東 西園正,448,4,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,6,8,11,サンライズフーガ,牡,2,55.0,☆西塚,115.2,3/4,4,5.6,39.0,8-9-8-8,栗東 河内,462,0,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,7,5,6,ヤスケ,牡,2,54.0,△小林勝,115.2,クビ,6,15.0,40.0,3-3-2-2,美浦 中舘,510,0,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,8,5,5,スペースリーガ,牡,2,56.0,黛,116.0,5,8,26.6,40.1,11-11-6-7,美浦 森一,454,6,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,9,2,2,ハシリマッセ,牡,2,56.0,菊沢,117.7,10,11,187.2,40.4,11-12-11-10,美浦 武市,450,-4,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,10,1,1,ビップジェシー,牝,2,54.0,☆松本,118.6,5,7,26.3,41.3,3-3-11-12,美浦 田島,412,-2,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,11,6,7,タイセイフランク,牡,2,53.0,▲長浜,119.2,3.1/2,9,69.9,43.0,1-1-8-9,美浦 栗田,474,2,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,12,7,9,マインエンゼル,牝,2,52.0,▲石田,122.2,大,12,256.9,45.3,6-7-10-10,美浦 萱野,448,-4,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,,1,8,ダテミカヅキ,,,104.0,94,,12.7,8,11.1,3.0,12.6,2,,,
202404040102,2024-10-05,新潟,2,2歳未勝利,ダ,1800,左,曇,重,"4回 新潟 1日目 サラ系２歳 未勝利       (混) 馬齢 12頭 本賞金:550,220,140,83,55万円",12,550.0,,1,8,ダテミカヅキ,,,,-,,-,,,,-,-,,,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,1,6,11,ルソレイユ,牡,4,58.0,亀田,71.6,,8,30.3,37.4,2-2,栗東 北出,504,14,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,2,3,4,ストームバンガード,牡,3,54.0,▲柴田裕,71.9,2,1,1.8,37.3,4-4,栗東 岡田,488,2,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,3,6,10,ヘルメース,牡,3,55.0,△小林勝,71.9,ハナ,2,4.4,37.8,1-1,美浦 伊藤圭,484,4,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,4,5,9,ロマンスライト,牝,3,52.0,▲石田,72.0,1/2,10,53.6,36.8,11-11,美浦 宗像,448,2,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,5,4,7,エスグラシア,牝,5,56.0,秋山稔,72.1,クビ,4,13.5,37.2,8-8,美浦 加藤和,478,4,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,6,7,13,ジェイエルトランス,牝,4,56.0,小林凌,72.3,1.1/4,13,135.1,37.7,4-6,美浦 小西,420,4,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,7,5,8,グローブフェイム,牝,4,56.0,菊沢,72.6,1.3/4,9,30.8,37.5,11-13,美浦 田中剛,446,-6,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,8,1,1,ハルカナネガイ,牝,5,53.0,▲川端,72.7,3/4,14,229.5,37.3,14-14,栗東 藤沢,448,-8,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,9,4,6,クリノミニスター,牡,5,58.0,田中健,72.7,アタマ,11,74.3,37.5,11-11,栗東 荒川,460,10,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,10,7,12,カツノテンス,牡,4,56.0,◇藤田菜,72.8,クビ,12,125.7,38.4,3-3,美浦 伊藤伸,442,6,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,11,2,2,ローズブルーム,牝,5,56.0,黛,73.1,1.1/2,6,20.6,38.1,10-8,美浦 伊藤大,460,2,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,12,2,3,グリントリッター,セ,3,54.0,▲長浜,73.1,クビ,5,17.7,37.5,15-15,美浦 深山,432,2,
202404040103,2024-10-05,新潟,3,3歳以上1勝クラス,ダ,1200,左,曇,重,"4回 新潟 1日目 サラ系３歳以上 １勝クラス       定量 15頭 本賞金:800,320,200,120,80万円",15,800.0,13,3,5,ラピッドベル,牝,4,56.0,丹内,73.7,3.1/2,3,7.2,39.2,4-4,栗東 谷,516,2,
