race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,1,5,8,レッドベルダンス,牡,2,56.0,嶋田,107.3,,4,8.9,37.4,6-6-7-7,美浦 手塚,464,2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,2,3,5,ブルータス,牡,2,56.0,石橋脩,107.4,1/2,2,6.0,37.7,4-5-5-4,美浦 高柳瑞,446,0,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,3,7,13,ブレトワルダ,牡,2,56.0,柴田善,107.4,クビ,3,6.5,37.9,4-4-2-1,美浦 新開,492,2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,4,4,7,セブンスウェイ,牡,2,56.0,丸田,108.3,5,10,74.3,38.6,12-10-5-6,美浦 清水英,500,2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,5,8,14,チュウワチーフ,牡,2,55.0,☆西塚,108.4,クビ,1,2.1,38.9,2-2-2-2,栗東 小崎,464,-2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,6,3,4,アルムチャーチル,牡,2,56.0,亀田温,109.2,5,5,9.2,39.7,1-1-1-2,栗東 北出,470,0,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,7,4,6,レイラインシチー,牡,2,56.0,丹内,109.6,2,7,15.6,39.5,7-9-9-9,美浦 伊藤圭,464,10,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,8,7,12,ソルトチューダ,牡,2,56.0,古川吉,109.6,クビ,8,30.0,39.8,9-7-7-7,栗東 木原,504,12,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,9,1,1,ロワゾブルーチヌ,牡,2,56.0,丸山,109.7,1/2,9,47.2,39.6,12-12-9-9,栗東 中尾,498,4,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,10,6,11,ムーンストラック,牝,2,55.0,菊沢,109.9,1.1/4,15,251.3,39.4,9-10-11-11,美浦 武市,438,2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,11,8,15,ハクサンミラクル,牡,2,53.0,▲長浜,110.2,2,6,10.5,40.7,3-2-2-4,美浦 武藤,464,-2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,12,2,3,テーオーシュタルク,牡,2,53.0,▲柴田裕,110.2,ハナ,13,168.6,38.5,12-13-13-13,栗東 岡田,486,18,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,13,5,9,ムゾラシカ,牝,2,52.0,▲川端,110.7,3,11,102.1,40.3,8-7-11-11,美浦 根本,450,2,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,14,6,10,スナドケイ,牝,2,52.0,▲石田,111.6,5,14,192.7,39.6,15-15-14-14,美浦 尾形,476,12,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,15,2,2,オリエンタルボーイ,牡,2,52.0,★小林美,112.4,5,12,167.6,40.3,9-13-14-15,美浦 菊川,440,4,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,,1,8,レッドベルダンス,,,95.0,77,,7.4,9,11.6,6.0,12.2,2,,,
202403030101,2024-11-02,福島,1,2歳未勝利,ダ,1700,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       (混)[指] 馬齢 15頭 本賞金:550,220,140,83,55万円",15,550.0,,1,8,レッドベルダンス,,,,-,,-,,,,-,-,,,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,1,6,11,エコロハート,牝,2,55.0,亀田,70.5,,6,11.1,35.8,6-6,栗東 須貝,420,-2,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,2,1,1,ラピッドグロウス,牝,2,53.0,△高杉,70.6,1/2,3,6.8,36.1,5-3,栗東 長谷川,418,12,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,3,2,3,ベイビーキッス,牝,2,55.0,菊沢,70.7,3/4,10,26.5,36.5,1-1,美浦 青木,444,6,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,4,3,5,ロールザボーンズ,牝,2,51.0,★古川奈,70.7,アタマ,7,13.6,35.6,9-9,栗東 牧浦,452,4,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,5,4,7,プリヤンカー,牝,2,54.0,☆横山琉,70.8,クビ,9,25.3,36.5,2-2,美浦 田島,470,-2,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,6,2,4,カルミネイション,牝,2,52.0,▲柴田裕,70.9,3/4,5,8.5,36.0,8-7,栗東 緒方,442,10,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,7,1,2,キタノチャンス,牝,2,55.0,原田和,71.3,2.1/2,13,89.1,36.0,12-11,美浦 石栗,456,-16,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,8,7,14,セガンティーニ,牝,2,54.0,☆小沢,71.4,3/4,4,7.2,36.6,6-7,栗東 坂口,464,-2,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,9,4,8,バックアップアゲン,牝,2,55.0,柴田善,71.6,3/4,1,3.5,37.3,2-3,美浦 千葉,464,-2,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,10,3,6,クラリフィエ,牝,2,52.0,▲石神道,72.2,3.1/2,16,496.3,36.4,14-14,美浦 天間,442,-8,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,11,5,9,セサンパ,牝,2,54.0,☆西塚,72.3,クビ,8,21.3,38.0,2-3,栗東 寺島,430,-8,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,12,5,10,ココロエ,牝,2,55.0,黛,72.5,1.1/4,15,144.0,36.7,14-14,美浦 斎藤誠,394,-2,
202403030102,2024-11-02,福島,2,2歳未勝利,芝,1200,右,雨,稍,"3回 福島 1日目 サラ系２歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,13,8,16,ユラジスティック,牝,2,52.0,▲長浜,72.8,2,11,40.3,37.0,14-14,美浦 嘉藤,428,8,
