race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,1,5,5,リピース,牝,2,52.0,▲小林美,108.8,,1,2.4,38.4,1-1-5-5,栗東 前川,422,-2,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,2,3,3,ユニゾン,牡,2,55.0,丹内,108.8,1/2,2,4.6,38.1,4-3-8-8,美浦 菊川,450,2,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,3,6,6,ジェネチェン,牝,2,55.0,菱田,109.1,1.3/4,4,6.4,39.3,2-2-1-1,栗東 角田,438,-10,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,4,8,10,タイガーゲイト,牡,2,54.0,☆松本,110.0,5,7,40.5,39.9,9-9-3-2,美浦 大和田,464,-2,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,5,4,4,ユウトザケンケン,牡,2,55.0,鮫島駿,110.2,1.1/2,5,7.3,40.3,7-8-2-2,栗東 小崎,478,-8,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,6,8,9,ティブロン,牡,2,55.0,佐々木,110.5,2,3,5.3,40.2,5-6-5-2,美浦 矢嶋,526,-6,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,7,1,1,ウルヴァリン,牡,2,55.0,原田和,110.9,2,10,277.8,40.3,7-6-8-8,美浦 伊藤伸,484,0,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,8,7,8,テンバコウクウ,牡,2,55.0,松岡,111.5,3.1/2,8,45.4,40.2,10-10-10-10,美浦 柄崎,458,6,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,9,2,2,ステイフリー,牝,2,52.0,▲舟山,111.5,アタマ,6,12.5,41.1,5-3-5-6,栗東 高橋忠,444,0,
202501020501,2025-09-06,札幌,1,2歳未勝利,ダ,1700,右,晴,良,"2回 札幌 5日目 サラ系２歳 未勝利       (混)[指] 馬齢 10頭 本賞金:560,220,140,84,56万円",10,560.0,10,7,7,ホーリーデイ,牡,2,55.0,古川吉,113.5,大,9,50.1,43.4,2-3-3-6,美浦 牧,432,12,
