race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,1,7,12,ヴァレッタカズマ,牡,5,60.0,森一,188.7,,4,10.1,13.1,5-6-3-3,栗東 藤野,506,0,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,2,8,14,ロスコフ,牡,6,60.0,石神深,188.8,1/2,1,1.8,13.1,4-4-2-2,美浦 久保田,504,-2,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,3,6,9,テイエムナイスラン,牡,5,60.0,伴,189.1,1.3/4,11,73.9,13.1,1-1-1-1,美浦 石栗,534,4,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,4,5,8,スマッシャー,牡,6,60.0,高田,189.3,1.1/4,3,9.1,13.1,5-4-8-7,栗東 吉岡,494,-2,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,5,1,1,メモリーズオブユー,牡,4,59.0,中村,189.7,2,2,5.0,13.1,8-6-6-5,栗東 高橋忠,524,8,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,6,5,7,タンジェントアーク,セ,6,57.0,▲土田,189.8,1,10,53.3,13.1,13-13-13-12,美浦 田村,432,-12,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,7,8,13,ベレヌス,牡,7,60.0,小牧加,190.1,1.1/2,6,16.2,13.2,2-2-3-5,栗東 杉山晴,526,2,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,8,6,10,クリノクオン,牡,4,59.0,金子,190.3,1.1/4,9,34.2,13.2,5-6-6-7,美浦 伊藤伸,458,-2,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,9,7,11,アドマイヤアルバ,セ,9,60.0,上野,190.3,ハナ,8,31.6,13.2,9-10-9-9,美浦 堀内,470,-6,
202404010301,2024-05-04,新潟,1,4歳以上障害OP,障,2890,,晴,良,"1回 新潟 3日目 障害４歳以上 オープン       (混) 別定 14頭 本賞金:1350,540,340,200,135万円",14,1350.0,10,2,2,トモジャリア,牡,6,60.0,大江圭,190.7,2.1/2,5,10.3,13.2,9-6-9-9,美浦 小笠,470,-8,
