race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,1,7,14,サンディブロンド,牝,3,55.0,戸崎圭,72.6,,3,4.2,38.5,2-2,美浦 田中博,466,-12,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,2,4,7,マイネルディレクト,牡,3,57.0,丹内,72.8,1,5,8.4,38.1,5-4,美浦 高橋裕,496,6,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,3,8,16,セイウンチドリ,牝,3,55.0,三浦,73.2,2.1/2,6,15.3,38.6,5-4,美浦 村田,446,-6,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,4,2,4,グリントリッター,セ,3,57.0,石川,73.2,クビ,2,3.9,38.7,4-4,美浦 深山,420,2,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,5,6,12,マニーブルース,牡,3,57.0,吉田豊,73.3,1,9,50.9,38.1,8-7,美浦 小手川,458,4,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,6,8,15,ニシノリピート,牝,3,55.0,田辺,73.7,2.1/2,8,42.5,38.5,8-8,美浦 小島,462,0,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,7,1,2,ミッキードラマー,牡,3,57.0,菊沢,73.7,クビ,4,7.8,39.8,1-1,美浦 菊沢,528,4,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,8,6,11,イデアガウディ,牡,3,57.0,横山武,73.9,3/4,1,3.3,39.9,2-2,美浦 中野,484,6,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,9,5,9,サナダ,牡,3,56.0,☆佐々木,74.1,1.1/2,7,15.8,39.4,5-8,美浦 杉浦,486,0,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,10,7,13,クインタレッリ,牡,3,56.0,☆永野,74.6,3,12,125.7,38.0,12-12,美浦 尾形,502,10,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,11,5,10,ダイシンペルル,牝,3,55.0,大野,74.8,1.1/4,14,269.0,37.9,14-14,美浦 小笠,468,6,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,12,4,8,スターリーアイド,牡,3,53.0,★小林美,74.9,アタマ,10,84.6,38.8,11-11,美浦 鈴木伸,440,8,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,13,3,5,ラスジャン,牡,3,57.0,内田博,75.3,2.1/2,11,107.1,38.7,12-12,美浦 上原博,460,-4,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,14,2,3,エテルノアキーロ,牡,3,57.0,黛,76.2,5,16,422.9,39.0,15-15,美浦 中野,456,-4,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,15,3,6,ツクバアプローズ,牝,3,55.0,柴田大,76.2,クビ,13,235.8,40.9,10-10,美浦 和田雄,476,8,
202406010101,2024-01-06,中山,1,3歳未勝利,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       (混)[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,16,1,1,コーストガード,牡,3,54.0,▲佐藤,76.8,3.1/2,15,421.5,39.6,15-15,美浦 青木,470,2,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,1,6,12,ファイントパーズ,牝,3,51.0,★小林美,116.0,,3,7.3,39.6,1-1-1-1,美浦 鈴木伸,460,-10,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,2,4,7,ゴールドアローン,牝,3,55.0,野中,116.4,2,8,43.3,39.8,2-2-2-2,美浦 青木,456,-2,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,3,6,11,カフェアローロ,牝,3,54.0,☆永野,116.4,アタマ,5,14.7,39.3,9-8-5-4,美浦 古賀,494,4,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,4,7,14,カピリナ,牝,3,55.0,戸崎圭,116.5,1/2,2,3.0,39.8,2-3-3-2,美浦 田島,468,-8,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,5,3,6,セージグリーン,牝,3,54.0,☆佐々木,116.7,1.1/4,1,2.1,39.6,6-6-5-6,美浦 菊川,472,-6,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,6,3,5,ビーナスライズ,牝,3,54.0,☆原,116.9,1.1/4,4,10.8,39.5,10-10-9-7,美浦 小手川,480,-4,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,7,5,9,ラブショック,牝,3,52.0,▲水沼,117.1,1,14,216.8,39.0,14-14-14-8,美浦 加藤和,470,8,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,8,4,8,ファーマシャイン,牝,3,52.0,▲小林勝,118.9,大,16,505.5,40.9,12-13-13-8,美浦 武井,440,-2,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,9,8,15,マツリボタン,牝,3,53.0,△小林凌,119.3,2.1/2,11,125.9,41.6,14-14-11-11,美浦 伊藤圭,450,-2,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,10,5,10,アートハラン,牝,3,55.0,キング,119.6,1.3/4,10,102.7,42.2,8-8-9-11,美浦 大竹,442,4,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,11,1,1,マーゴットエクラ,牝,3,55.0,丸田,119.7,クビ,12,152.8,42.5,5-5-7-8,美浦 伊坂,458,-2,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,12,2,4,クインズスピカ,牝,3,55.0,江田照,120.2,3,6,18.1,43.5,2-3-3-4,美浦 村田,466,12,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,13,8,16,ウインアリス,牝,3,55.0,キング,120.8,3.1/2,7,28.2,42.9,12-11-12-14,美浦 上原博,460,8,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,14,2,3,ミルフルール,牝,3,55.0,伊藤,120.8,ハナ,15,361.9,41.1,16-16-15-15,美浦 伊坂,482,-4,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,15,7,13,オーシンダイヤ,牝,3,55.0,津村,121.7,5,13,177.4,44.5,6-6-7-13,美浦 鈴木慎,448,-6,
202406010102,2024-01-06,中山,2,3歳未勝利,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:550,220,140,83,55万円",16,550.0,16,1,2,ニシノフルール,牝,3,55.0,大野,123.2,9,9,49.5,43.6,10-11-15-16,美浦 杉浦,460,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,1,8,15,フェデラルスタイル,牝,3,55.0,津村,73.5,,5,11.2,38.2,5-5,美浦 鈴木伸,388,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,2,6,12,マンウォル,牝,3,55.0,菊沢,73.5,ハナ,4,7.7,37.8,7-8,美浦 菊沢,434,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,3,3,5,ミューシグ,牝,3,55.0,黛,73.9,2,14,121.5,37.4,10-10,美浦 南田,472,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,4,2,4,ジェットブレイク,牡,3,57.0,内田博,73.9,クビ,6,16.3,38.9,3-3,美浦 斎藤誠,488,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,5,4,8,ヒカルエリザベス,牝,3,55.0,的場,74.2,1.3/4,12,66.2,39.5,1-1,美浦 的場,478,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,6,5,10,マンマミーア,牡,3,57.0,柴田大,74.5,1.1/2,3,4.9,39.5,3-3,美浦 深山,466,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,7,6,11,ニシノデスティーノ,セ,3,55.0,△小林脩,74.6,1/2,9,38.8,39.1,6-8,美浦 武藤,468,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,8,2,3,ケイティブルーム,牝,3,52.0,▲小林勝,74.7,3/4,13,88.8,39.0,7-6,美浦 小野,444,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,9,8,16,ホウオウバラード,牡,3,57.0,吉田豊,74.7,クビ,7,18.4,40.0,2-2,美浦 田島,408,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,10,5,9,ビアメントブラスト,牝,3,55.0,木幡巧,74.7,ハナ,8,37.8,39.1,7-6,美浦 本間,448,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,11,4,7,ソウテンノヒカリ,牡,3,55.0,◇藤田菜,75.1,2.1/2,1,3.0,37.7,12-13,美浦 小笠,470,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,12,7,13,ユズノキ,牝,3,55.0,ピーヒ,75.3,1,2,3.9,37.5,14-14,美浦 奥村武,456,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,13,7,14,アイリータイム,牝,3,55.0,荻野極,75.4,1/2,10,48.6,38.1,12-12,美浦 畠山,494,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,14,1,2,エルキーオ,牡,3,57.0,大野,75.7,1.3/4,11,62.0,37.1,15-14,美浦 新開,482,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,15,3,6,キャラメルコード,牝,3,55.0,杉原,75.7,アタマ,15,181.5,38.6,11-11,美浦 加藤和,390,0,
202406010103,2024-01-06,中山,3,3歳新馬,ダ,1200,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,,1,1,ガラスノイチゴ,牝,3,55.0,武士沢,,,,,,,美浦 小桧山,,,取消
202406010104,2024-01-06,中山,4,3歳新馬,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,1,2,4,マコタイガ,牡,3,57.0,吉田豊,117.8,,11,58.6,39.8,6-7-2-2,美浦 小野,496,0,
202406010104,2024-01-06,中山,4,3歳新馬,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,2,3,5,ラブラドライト,牡,3,55.0,△小林脩,117.9,クビ,13,117.6,39.8,5-4-5-5,美浦 武藤,472,0,
202406010104,2024-01-06,中山,4,3歳新馬,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,3,1,2,タイキオナード,牡,3,56.0,☆原,118.1,1.1/2,6,13.9,39.3,9-8-7-7,美浦 高木,478,0,
202406010104,2024-01-06,中山,4,3歳新馬,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,4,7,14,プラチナバンド,牡,3,57.0,大野,118.2,クビ,5,13.5,39.1,10-10-8-8,美浦 新開,516,0,
202406010104,2024-01-06,中山,4,3歳新馬,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,5,5,9,レッドスフェーン,セ,3,57.0,ピーヒ,118.2,ハナ,3,7.9,40.1,6-4-5-5,美浦 林,436,0,
202406010104,2024-01-06,中山,4,3歳新馬,ダ,1800,右,晴,良,"1回 中山 1日目 サラ系３歳 新馬       (混)[指] 馬齢 16頭 本賞金:620,250,160,93,62万円",16,620.0,6,8,16,カミノケンシン,牡,3,55.0,△小林凌,118.9,4,14,130.2,39.4,12-12-10-10,美浦 奥平,474,0,
