race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,1,8,14,ライラスター,セ,7,60.0,上野,202.2,,2,3.5,13.5,2-1-2-2,美浦 田中剛,468,0,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,2,1,1,サルヴァトーレ,牡,6,60.0,草野,202.6,2.1/2,1,3.5,13.5,5-6-6-4,美浦 和田郎,490,2,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,3,7,12,タガノバルコス,牡,7,60.0,高田,202.6,アタマ,6,17.4,13.5,8-8-7-7,栗東 秋山,486,-6,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,4,4,6,ボールドハーテッド,牡,4,60.0,伴,202.9,1.3/4,11,153.6,13.5,1-2-1-1,美浦 平岩,462,-8,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,5,6,9,アウスヴァール,セ,8,60.0,森一,203.1,1,4,4.9,13.5,5-5-5-4,栗東 昆,492,-4,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,6,6,10,コスモアミマネラ,牡,5,60.0,小坂,203.2,3/4,3,4.1,13.5,3-3-3-3,美浦 柄崎,490,-2,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,7,2,2,ベラトール,牡,4,60.0,大江圭,203.8,3.1/2,10,83.5,13.6,3-3-3-4,美浦 西田,502,16,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,8,8,13,フェスティヴビーム,セ,6,57.0,▲小林凌,204.1,1.3/4,8,49.5,13.6,7-7-8-8,美浦 畠山,480,8,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,9,5,7,ブラックシールド,牡,7,60.0,小牧加,205.7,10,5,10.6,13.7,12-11-11-10,栗東 小栗,468,-4,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,10,4,5,モナコブル,牡,5,60.0,五十嵐,207.4,10,9,79.8,13.8,10-10-10-10,美浦 岩戸,472,10,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,11,3,3,コルデアニル,牝,6,58.0,黒岩,207.6,1.1/2,7,36.4,13.8,9-8-9-9,美浦 金成,474,-8,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,12,5,8,ナスノソナタ,牡,4,57.0,▲水沼,212.1,大,13,219.6,14.1,13-13-13-13,美浦 武井,490,0,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,13,7,11,シャトーホークビル,牡,4,60.0,江田勇,212.1,ハナ,14,318.8,14.1,11-12-12-12,美浦 加藤和,458,6,
202605030101,2026-06-06,東京,1,3歳以上障害未勝利,障,3000,,曇,良,"3回 東京 1日目 障害３歳以上 未勝利       (混) 定量 14頭 本賞金:840,340,210,130,84万円",14,840.0,14,3,4,ワキノノーブル,牝,5,58.0,難波,212.6,3,12,182.5,14.2,14-14-14-14,栗東 宮本,470,12,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,1,8,15,ライトハウス,牝,3,55.0,佐々木,98.7,,8,41.5,37.8,1-1,美浦 久保田,478,16,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,2,5,9,アイアンパイク,牝,3,55.0,横山典,98.7,アタマ,2,2.8,37.6,2-2,美浦 村田,450,-2,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,3,1,1,ラショナルポイント,牝,3,55.0,横山武,98.9,1.1/4,1,1.8,37.3,9-9,美浦 大竹,474,0,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,4,3,5,コーリンクレア,牝,3,55.0,石橋脩,99.8,5,7,39.2,38.5,4-3,美浦 小野,446,4,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,5,7,13,タイセイルビー,牝,3,55.0,三浦,100.0,1.1/4,3,9.3,38.2,12-10,美浦 千葉,456,4,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,6,6,12,ソフィアプルーマ,牝,3,54.0,☆長浜,100.0,クビ,12,114.3,37.9,15-13,美浦 上原博,446,6,
202605030102,2026-06-06,東京,2,3歳未勝利,ダ,1600,左,曇,稍,"3回 東京 1日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:580,230,150,87,58万円",16,580.0,7,4,7,デルマザオウ,牝,3,55.0,木幡巧,100.2,1.1/4,10,58.2,38.7,6-6,美浦 松山,492,8,
