race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,1,3,6,スカイビート,牝,3,55.0,坂井,97.1,,1,1.7,37.5,3-3,栗東 野中,456,-6,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,2,5,10,エウテルペ,牝,3,55.0,ディー,97.2,クビ,4,12.5,37.8,2-2,美浦 和田郎,460,4,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,3,2,3,イザベルソレイユ,牝,3,55.0,津村,97.5,2,2,4.6,37.0,13-12,美浦 小西,482,-2,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,4,1,1,センジュコスモス,牝,3,55.0,内田博,97.5,クビ,5,19.4,37.3,8-9,美浦 南田,462,6,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,5,8,16,アイスリーディング,牝,3,55.0,田辺,97.6,クビ,3,5.7,37.3,11-11,美浦 小笠,440,8,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,6,6,12,カワキタホクレア,牝,3,52.0,▲上里,97.7,1/2,12,105.9,37.6,8-7,美浦 伊坂,458,6,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,7,4,7,ベリーズブルー,牝,3,53.0,△長浜,97.9,1.1/4,9,46.6,38.3,3-3,美浦 鈴木慎,410,8,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,8,7,14,ラブリーウィザード,牝,3,54.0,☆横山琉,98.8,5,6,34.2,37.6,15-15,美浦 小笠,448,0,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,9,4,8,ニーケアイリス,牝,3,55.0,菊沢,98.9,1/2,11,81.6,39.0,5-5,美浦 伊坂,444,8,
202505021201,2025-06-01,東京,1,3歳未勝利,ダ,1600,左,晴,重,"2回 東京 12日目 サラ系３歳 未勝利       牝[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,10,5,9,スパークルノヴァ,牝,3,55.0,江田照,99.0,3/4,13,156.5,38.8,8-9,美浦 蛯名正,406,0,
