race_id,date,venue,race_no,race_name,surface,distance,turn,weather,going,race_class,field_size,prize1,chaku,waku,umaban,horse,sex,age,kinryo,jockey,time_sec,margin,ninki,odds,agari,passage,trainer,weight,weight_diff,status
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,1,1,2,アルカディアカフェ,牡,2,56.0,レーン,96.0,,1,1.3,37.3,1-1,美浦 堀,452,0,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,2,3,6,リアライズタキオン,牡,2,56.0,津村,96.4,2.1/2,3,12.8,37.4,4-2,美浦 手塚久,464,0,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,3,4,7,ファイアリービート,牡,2,56.0,大野,96.6,1.1/4,8,42.3,36.5,13-10,美浦 鈴木慎,446,-2,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,4,8,15,アオイミズホ,牡,2,56.0,戸崎圭,96.8,1.1/4,5,23.4,36.2,14-13,美浦 古賀,524,6,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,5,3,5,ウリズンベー,牡,2,56.0,岩田康,96.8,クビ,2,5.6,37.0,8-8,美浦 萩原,468,-4,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,6,7,14,オーパパ,牡,2,56.0,横山武,96.9,クビ,9,63.8,37.0,8-8,美浦 斎藤誠,478,-4,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,7,6,12,アラクラン,牡,2,56.0,北村宏,97.0,3/4,7,33.2,38.0,3-2,美浦 田村,498,-8,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,8,4,8,ピードモント,牡,2,56.0,内田博,97.1,1/2,6,25.0,37.8,6-5,美浦 武井,482,-2,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,9,5,10,ブルースパーダ,牡,2,56.0,原,97.7,3.1/2,13,234.0,38.0,7-7,美浦 矢野,488,6,
202505041001,2025-11-01,東京,1,2歳未勝利,ダ,1600,左,晴,不,"4回 東京 10日目 サラ系２歳 未勝利       (混)[指] 馬齢 16頭 本賞金:560,220,140,84,56万円",16,560.0,10,8,16,クアッドフォルツァ,牡,2,53.0,▲佐藤,97.9,1.1/4,15,416.1,37.8,10-10,美浦 伊藤圭,470,2,
